time,room_1 | air_temp__f
2024-07-15 00:00:00-07:00,0.03788173213288877
2024-07-15 00:10:00-07:00,0.062469918152277405
2024-07-15 00:20:00-07:00,0.08199999430000902
2024-07-15 00:30:00-07:00,0.10024523599944599
2024-07-15 00:40:00-07:00,0.11758647946410165
2024-07-15 00:50:00-07:00,0.13167144094281089
2024-07-15 01:00:00-07:00,0.14461303412475499
2024-07-15 01:10:00-07:00,0.15926323366134437
2024-07-15 01:20:00-07:00,0.17155661872502653
2024-07-15 01:30:00-07:00,0.1829016110239288
2024-07-15 01:40:00-07:00,0.19375395498618542
2024-07-15 01:50:00-07:00,0.20447615006954653
2024-07-15 02:00:00-07:00,0.2136357542833095
2024-07-15 02:10:00-07:00,0.22402305317063864
2024-07-15 02:20:00-07:00,0.23345488194139158
2024-07-15 02:30:00-07:00,0.24271300021403325
2024-07-15 02:40:00-07:00,0.25175181143995523
2024-07-15 02:50:00-07:00,0.26100496955300556
2024-07-15 03:00:00-07:00,0.26925492833663583
2024-07-15 03:10:00-07:00,0.27875443988960336
2024-07-15 03:20:00-07:00,0.2878173537055424
2024-07-15 03:30:00-07:00,0.29690778250791783
2024-07-15 03:40:00-07:00,0.30615584834510645
2024-07-15 03:50:00-07:00,0.3161472803914544
2024-07-15 04:00:00-07:00,0.3250516459030685
2024-07-15 04:10:00-07:00,0.3352377197702365
2024-07-15 04:20:00-07:00,0.3453934302038791
2024-07-15 04:30:00-07:00,0.35577122017455914
2024-07-15 04:40:00-07:00,0.36643914604459
2024-07-15 04:50:00-07:00,0.3782737081177385
2024-07-15 05:00:00-07:00,0.38879038472645955
2024-07-15 05:10:00-07:00,0.40060677118893745
2024-07-15 05:20:00-07:00,0.412693774358568
2024-07-15 05:30:00-07:00,0.42514289777021425
2024-07-15 05:40:00-07:00,0.43788164413690184
2024-07-15 05:50:00-07:00,0.4520257253092196
2024-07-15 06:00:00-07:00,0.4775994868803704
2024-07-15 06:10:00-07:00,0.49650240057651196
2024-07-15 06:20:00-07:00,0.5153720705281842
2024-07-15 06:30:00-07:00,0.535577476127054
2024-07-15 06:40:00-07:00,0.5541047777347928
2024-07-15 06:50:00-07:00,0.5742634818242293
2024-07-15 07:00:00-07:00,0.5909145413058899
2024-07-15 07:10:00-07:00,0.6111855671387774
2024-07-15 07:20:00-07:00,0.6304105038634658
2024-07-15 07:30:00-07:00,0.6497952526300599
2024-07-15 07:40:00-07:00,0.6692707212712719
2024-07-15 07:50:00-07:00,0.6902356606254842
2024-07-15 08:00:00-07:00,0.7078111516137127
2024-07-15 08:10:00-07:00,0.7282357143680108
2024-07-15 08:20:00-07:00,0.7483792794373171
2024-07-15 08:30:00-07:00,0.7686345332644426
2024-07-15 08:40:00-07:00,0.7888163108461628
2024-07-15 08:50:00-07:00,0.8108309537760149
2024-07-15 09:00:00-07:00,0.8290076223328682
2024-07-15 09:10:00-07:00,0.8503835546444554
2024-07-15 09:20:00-07:00,0.8715335639986684
2024-07-15 09:30:00-07:00,0.8924489211544147
2024-07-15 09:40:00-07:00,0.9134218885778682
2024-07-15 09:50:00-07:00,0.941034599347314
2024-07-15 10:00:00-07:00,1.0088307169561854
2024-07-15 10:10:00-07:00,1.0621875709920494
2024-07-15 10:20:00-07:00,1.114727646647441
2024-07-15 10:30:00-07:00,1.1624061630727904
2024-07-15 10:40:00-07:00,1.2080436017824716
2024-07-15 10:50:00-07:00,1.2570072752363677
2024-07-15 11:00:00-07:00,1.2920603192681153
2024-07-15 11:10:00-07:00,1.333444531104521
2024-07-15 11:20:00-07:00,1.3725011023484617
2024-07-15 11:30:00-07:00,1.4102148253554776
2024-07-15 11:40:00-07:00,1.446685623714977
2024-07-15 11:50:00-07:00,1.4864493552346005
2024-07-15 12:00:00-07:00,1.5157881235163335
2024-07-15 12:10:00-07:00,1.5501468411755692
2024-07-15 12:20:00-07:00,1.582427293291305
2024-07-15 12:30:00-07:00,1.6138243100598406
2024-07-15 12:40:00-07:00,1.6443871149519214
2024-07-15 12:50:00-07:00,1.6776829385974081
2024-07-15 13:00:00-07:00,1.7025790633280966
2024-07-15 13:10:00-07:00,1.7315472603868762
2024-07-15 13:20:00-07:00,1.7591565405873155
2024-07-15 13:30:00-07:00,1.786101907954799
2024-07-15 13:40:00-07:00,1.8124056622468363
2024-07-15 13:50:00-07:00,1.8409534835740657
2024-07-15 14:00:00-07:00,1.8627121995109668
2024-07-15 14:10:00-07:00,1.8879266431772728
2024-07-15 14:20:00-07:00,1.9119574326519149
2024-07-15 14:30:00-07:00,1.9354057183628985
2024-07-15 14:40:00-07:00,1.958281803632659
2024-07-15 14:50:00-07:00,1.9831993132062762
2024-07-15 15:00:00-07:00,2.0021463354999987
2024-07-15 15:10:00-07:00,2.024039197175958
2024-07-15 15:20:00-07:00,2.044793961965453
2024-07-15 15:30:00-07:00,2.06531005470906
2024-07-15 15:40:00-07:00,2.0838978412365337
2024-07-15 15:50:00-07:00,2.105069209250261
2024-07-15 16:00:00-07:00,2.121214884090951
2024-07-15 16:10:00-07:00,2.1394606830122624
2024-07-15 16:20:00-07:00,2.156968881344315
2024-07-15 16:30:00-07:00,2.173962816382604
2024-07-15 16:40:00-07:00,2.190446333800625
2024-07-15 16:50:00-07:00,2.205920991951933
2024-07-15 17:00:00-07:00,2.2179062569240173
2024-07-15 17:10:00-07:00,2.215851319474257
2024-07-15 17:20:00-07:00,2.1745362393370766
2024-07-15 17:30:00-07:00,2.163024789418777
2024-07-15 17:40:00-07:00,2.147808353869836
2024-07-15 17:50:00-07:00,2.1336336300309218
2024-07-15 18:00:00-07:00,2.1152202714237993
2024-07-15 18:10:00-07:00,2.0799409832642763
2024-07-15 18:20:00-07:00,2.050358625186537
2024-07-15 18:30:00-07:00,2.0301078186413357
2024-07-15 18:40:00-07:00,2.034523946665627
2024-07-15 18:50:00-07:00,2.029150859756595
2024-07-15 19:00:00-07:00,2.024496428604419
2024-07-15 19:10:00-07:00,2.0242934776251107
2024-07-15 19:20:00-07:00,2.0195449704301227
2024-07-15 19:30:00-07:00,2.0210070081033478
2024-07-15 19:40:00-07:00,2.02041294916047
2024-07-15 19:50:00-07:00,2.016838630209488
2024-07-15 20:00:00-07:00,2.0210793353663097
2024-07-15 20:10:00-07:00,2.015542781565163
2024-07-15 20:20:00-07:00,2.0188008729239337
2024-07-15 20:30:00-07:00,2.0167823507453915
2024-07-15 20:40:00-07:00,2.0142499479483114
2024-07-15 20:50:00-07:00,2.0190589776406123
2024-07-15 21:00:00-07:00,2.038692267038114
2024-07-15 21:10:00-07:00,2.051464726586506
2024-07-15 21:20:00-07:00,2.06369312690554
2024-07-15 21:30:00-07:00,2.074462342942398
2024-07-15 21:40:00-07:00,2.0839188240102695
2024-07-15 21:50:00-07:00,2.093337868734346
2024-07-15 22:00:00-07:00,2.1004268359275002
2024-07-15 22:10:00-07:00,2.1076505080396357
2024-07-15 22:20:00-07:00,2.114270835049124
2024-07-15 22:30:00-07:00,2.1203514406944097
2024-07-15 22:40:00-07:00,2.1259521667734935
2024-07-15 22:50:00-07:00,2.1315820896823148
2024-07-15 23:00:00-07:00,2.135937987844783
2024-07-15 23:10:00-07:00,2.140424813770527
2024-07-15 23:20:00-07:00,2.1446392598098045
2024-07-15 23:30:00-07:00,2.148626452412984
2024-07-15 23:40:00-07:00,2.1524292244884813
2024-07-15 23:50:00-07:00,2.1555943851081647
